Clave Municipio,"Clave 
Estado",Región,Estado,Municipio,Tipo de población,saving_deposits,sight_deposits,term_deposits,debit_deposits
30131,30,Centro Sur y Oriente,Veracruz,Poza Rica de Hidalgo,Urbano,"13,880","17,294","1,924",213
30132,30,Centro Sur y Oriente,Veracruz,"Vigas de Ramírez, Las",Semi-urbano,174,223,20,4
30133,30,Centro Sur y Oriente,Veracruz,Pueblo Viejo,Urbano,"2,417","3,053",394,0
30134,30,Centro Sur y Oriente,Veracruz,Puente Nacional,Semi-urbano,500,906,12,0
30135,30,Centro Sur y Oriente,Veracruz,Rafael Delgado,Semi-urbano,"1,250","4,358",342,142
30136,30,Centro Sur y Oriente,Veracruz,Rafael Lucio,En Transición,94,98,15,0
30137,30,Centro Sur y Oriente,Veracruz,"Reyes, Los",En Transición,16,"4,151",112,0
30138,30,Centro Sur y Oriente,Veracruz,Río Blanco,Semi-urbano,"5,611","2,810",675,13
30139,30,Centro Sur y Oriente,Veracruz,Saltabarranca,En Transición,20,18,1,1
30140,30,Centro Sur y Oriente,Veracruz,San Andrés Tenejapan,Rural,98,"1,505",13,0
30141,30,Centro Sur y Oriente,Veracruz,San Andrés Tuxtla,Urbano,"2,879","3,109",153,54
30142,30,Centro Sur y Oriente,Veracruz,San Juan Evangelista,Semi-urbano,"2,214","1,924",154,0
30143,30,Centro Sur y Oriente,Veracruz,Santiago Tuxtla,Urbano,890,571,132,20
30144,30,Centro Sur y Oriente,Veracruz,Sayula de Alemán,Semi-urbano,"2,194","4,753",320,1
30145,30,Centro Sur y Oriente,Veracruz,Soconusco,Semi-urbano,939,"1,505",96,0
30146,30,Centro Sur y Oriente,Veracruz,Sochiapa,Rural,295,261,1,0
30147,30,Centro Sur y Oriente,Veracruz,Soledad Atzompa,Semi-urbano,441,"9,120",68,0
30148,30,Centro Sur y Oriente,Veracruz,Soledad de Doblado,Semi-urbano,"1,372",974,136,0
30149,30,Centro Sur y Oriente,Veracruz,Soteapan,Semi-urbano,"4,932","4,687",182,898
30150,30,Centro Sur y Oriente,Veracruz,Tamalín,En Transición,786,668,148,0
30151,30,Centro Sur y Oriente,Veracruz,Tamiahua,Semi-urbano,"1,332",519,56,0
30152,30,Centro Sur y Oriente,Veracruz,Tampico Alto,En Transición,359,320,20,2
30153,30,Centro Sur y Oriente,Veracruz,Tancoco,En Transición,126,72,18,0
30154,30,Centro Sur y Oriente,Veracruz,Tantima,En Transición,371,262,58,0
30155,30,Centro Sur y Oriente,Veracruz,Tantoyuca,Urbano,"1,359","1,142",231,7
30156,30,Centro Sur y Oriente,Veracruz,Tatatila,En Transición,8,25,4,0
30157,30,Centro Sur y Oriente,Veracruz,Castillo de Teayo,Semi-urbano,609,370,52,0
30158,30,Centro Sur y Oriente,Veracruz,Tecolutla,Semi-urbano,"2,017","1,612",175,0
30159,30,Centro Sur y Oriente,Veracruz,Tehuipango,Semi-urbano,15,"11,844",501,"2,422"
30160,30,Centro Sur y Oriente,Veracruz,Temapache,Urbano,"6,776","3,409",440,13
30161,30,Centro Sur y Oriente,Veracruz,Tempoal,Semi-urbano,167,521,38,6
30162,30,Centro Sur y Oriente,Veracruz,Tenampa,En Transición,616,645,14,0
30163,30,Centro Sur y Oriente,Veracruz,Tenochtitlán,En Transición,16,2,1,0
30164,30,Centro Sur y Oriente,Veracruz,Teocelo,Semi-urbano,"3,638","1,025",58,0
30165,30,Centro Sur y Oriente,Veracruz,Tepatlaxco,En Transición,"1,175",660,38,0
30166,30,Centro Sur y Oriente,Veracruz,Tepetlán,En Transición,112,103,0,2
30167,30,Centro Sur y Oriente,Veracruz,Tepetzintla,En Transición,363,139,16,0
30168,30,Centro Sur y Oriente,Veracruz,Tequila,Semi-urbano,312,"9,092",205,"2,428"
30169,30,Centro Sur y Oriente,Veracruz,José Azueta,Semi-urbano,"3,460","2,589",437,1
30170,30,Centro Sur y Oriente,Veracruz,Texcatepec,En Transición,0,1,0,0
30171,30,Centro Sur y Oriente,Veracruz,Texhuacán,En Transición,24,"4,380",155,292
30172,30,Centro Sur y Oriente,Veracruz,Texistepec,Semi-urbano,949,"1,197",72,0
30173,30,Centro Sur y Oriente,Veracruz,Tezonapa,Urbano,"10,384","9,004",637,"1,572"
30174,30,Centro Sur y Oriente,Veracruz,Tierra Blanca,Urbano,"9,173","8,758",576,264
30175,30,Centro Sur y Oriente,Veracruz,Tihuatlán,Urbano,"3,392","4,190",434,8
30176,30,Centro Sur y Oriente,Veracruz,Tlacojalpan,Rural,417,238,7,0
30177,30,Centro Sur y Oriente,Veracruz,Tlacolulan,En Transición,530,124,179,0
30178,30,Centro Sur y Oriente,Veracruz,Tlacotalpan,En Transición,481,416,33,0
30179,30,Centro Sur y Oriente,Veracruz,Tlacotepec de Mejía,Rural,458,423,13,0
30180,30,Centro Sur y Oriente,Veracruz,Tlachichilco,En Transición,4,6,0,0
30181,30,Centro Sur y Oriente,Veracruz,Tlalixcoyan,Semi-urbano,"2,840","2,053",85,380
30182,30,Centro Sur y Oriente,Veracruz,Tlalnelhuayocan,Semi-urbano,99,370,37,0
30183,30,Centro Sur y Oriente,Veracruz,Tlapacoyan,Urbano,147,749,173,0
30184,30,Centro Sur y Oriente,Veracruz,Tlaquilpa,En Transición,24,"5,689",463,0
30185,30,Centro Sur y Oriente,Veracruz,Tlilapan,En Transición,283,"1,760",36,0
30186,30,Centro Sur y Oriente,Veracruz,Tomatlán,En Transición,"1,336",740,121,0
30187,30,Centro Sur y Oriente,Veracruz,Tonayán,En Transición,63,26,0,0
30188,30,Centro Sur y Oriente,Veracruz,Totutla,Semi-urbano,"1,576","1,194",20,0
30189,30,Centro Sur y Oriente,Veracruz,Túxpam,Urbano,"11,526","5,216","1,013",29
30190,30,Centro Sur y Oriente,Veracruz,Tuxtilla,Rural,164,72,5,0
30191,30,Centro Sur y Oriente,Veracruz,Ursulo Galván,Semi-urbano,402,595,54,0
30192,30,Centro Sur y Oriente,Veracruz,Vega de Alatorre,Semi-urbano,241,162,15,0
30193,30,Centro Sur y Oriente,Veracruz,Veracruz,Semi-metrópoli,"7,187","35,060","1,418",150
30194,30,Centro Sur y Oriente,Veracruz,Villa Aldama,En Transición,103,140,16,3
30195,30,Centro Sur y Oriente,Veracruz,Xoxocotla,En Transición,22,"5,396",106,279
30196,30,Centro Sur y Oriente,Veracruz,Yanga,Semi-urbano,"9,869","6,410","2,080","1,453"
30197,30,Centro Sur y Oriente,Veracruz,Yecuatla,En Transición,78,330,774,0
30198,30,Centro Sur y Oriente,Veracruz,Zacualpan,En Transición,0,0,0,0
30199,30,Centro Sur y Oriente,Veracruz,Zaragoza,En Transición,343,568,54,0
30200,30,Centro Sur y Oriente,Veracruz,Zentla,En Transición,"2,657","1,810",80,0
30201,30,Centro Sur y Oriente,Veracruz,Zongolica,Semi-urbano,807,"33,335","1,731","8,247"
30202,30,Centro Sur y Oriente,Veracruz,Zontecomatlán de López Y Fuentes,En Transición,108,313,7,0
30203,30,Centro Sur y Oriente,Veracruz,Zozocolco de Hidalgo,En Transición,"1,406","1,298",71,0
30204,30,Centro Sur y Oriente,Veracruz,Agua Dulce,Semi-urbano,515,"1,242",93,0
30205,30,Centro Sur y Oriente,Veracruz,"Higo, El",Semi-urbano,313,"1,971",45,0
30206,30,Centro Sur y Oriente,Veracruz,Nanchital de Lázaro Cárdenas del Río,Semi-urbano,455,"1,639",122,0
30207,30,Centro Sur y Oriente,Veracruz,Tres Valles,Semi-urbano,"2,583","2,811",247,0
30208,30,Centro Sur y Oriente,Veracruz,Carlos A. Carrillo,Semi-urbano,"1,779",944,390,4
30209,30,Centro Sur y Oriente,Veracruz,Tatahuicapan de Juárez,Semi-urbano,"1,195","7,987",85,0
30210,30,Centro Sur y Oriente,Veracruz,Uxpanapa,Semi-urbano,353,"2,780",20,0
30211,30,Centro Sur y Oriente,Veracruz,San Rafael,Semi-urbano,277,489,81,0
30212,30,Centro Sur y Oriente,Veracruz,Santiago Sochiapan,En Transición,107,55,8,0
31001,31,Sur,Yucatán,Abalá,En Transición,227,89,16,0
31002,31,Sur,Yucatán,Acanceh,Semi-urbano,"1,485","1,409",46,0
31003,31,Sur,Yucatán,Akil,En Transición,272,285,16,0
31004,31,Sur,Yucatán,Baca,En Transición,"1,715",555,217,19
31005,31,Sur,Yucatán,Bokobá,Rural,130,65,18,0
31006,31,Sur,Yucatán,Buctzotz,En Transición,"1,674",764,93,11
31007,31,Sur,Yucatán,Cacalchén,En Transición,"1,476",572,137,6
31008,31,Sur,Yucatán,Calotmul,Rural,138,317,16,0
31009,31,Sur,Yucatán,Cansahcab,Rural,"1,392",502,74,14
31010,31,Sur,Yucatán,Cantamayec,Rural,59,50,1,0
31011,31,Sur,Yucatán,Celestún,En Transición,"1,261",405,38,0
31012,31,Sur,Yucatán,Cenotillo,Rural,343,"1,516",266,0
31013,31,Sur,Yucatán,Conkal,Semi-urbano,421,"1,168",83,1
31014,31,Sur,Yucatán,Cuncunul,Rural,34,70,2,0
31015,31,Sur,Yucatán,Cuzamá,En Transición,"1,025",736,24,0
31016,31,Sur,Yucatán,Chacsinkín,Rural,32,47,6,0
31017,31,Sur,Yucatán,Chankom,Rural,114,235,6,0
31018,31,Sur,Yucatán,Chapab,Rural,68,96,11,0
31019,31,Sur,Yucatán,Chemax,Semi-urbano,"1,562","3,322",121,0
31020,31,Sur,Yucatán,Chicxulub Pueblo,Rural,335,685,15,0
31021,31,Sur,Yucatán,Chichimilá,En Transición,253,410,23,0
31022,31,Sur,Yucatán,Chikindzonot,Rural,126,281,12,0
31023,31,Sur,Yucatán,Chocholá,Rural,89,113,27,0
31024,31,Sur,Yucatán,Chumayel,Rural,41,32,0,0
31025,31,Sur,Yucatán,Dzán,En Transición,222,106,8,0
31026,31,Sur,Yucatán,Dzemul,Rural,938,368,73,0
31027,31,Sur,Yucatán,Dzidzantún,En Transición,"3,170","1,251",184,69
31028,31,Sur,Yucatán,Dzilam de Bravo,Rural,"1,709",573,52,19
31029,31,Sur,Yucatán,Dzilam González,En Transición,"2,929",716,123,15
31030,31,Sur,Yucatán,Dzitás,Rural,148,476,39,0
31031,31,Sur,Yucatán,Dzoncauich,Rural,494,233,24,0
31032,31,Sur,Yucatán,Espita,Semi-urbano,"1,004","3,633",259,0
31033,31,Sur,Yucatán,Halachó,Semi-urbano,"4,372","1,419",282,1
31034,31,Sur,Yucatán,Hocabá,En Transición,430,"1,093",47,0
31035,31,Sur,Yucatán,Hoctún,En Transición,182,530,31,0
31036,31,Sur,Yucatán,Homún,En Transición,"1,126",756,38,1
31037,31,Sur,Yucatán,Huhí,En Transición,921,691,70,0
31038,31,Sur,Yucatán,Hunucmá,Semi-urbano,"5,377","1,768",521,1
31039,31,Sur,Yucatán,Ixil,Rural,460,893,48,0
31040,31,Sur,Yucatán,Izamal,Semi-urbano,"2,204","4,046",315,4
31041,31,Sur,Yucatán,Kanasín,Urbano,"4,391","3,959",465,5
31042,31,Sur,Yucatán,Kantunil,En Transición,148,391,42,0
31043,31,Sur,Yucatán,Kaua,Rural,114,216,14,0
31044,31,Sur,Yucatán,Kinchil,En Transición,"1,554",546,102,0
31045,31,Sur,Yucatán,Kopomá,Rural,131,64,7,0
31046,31,Sur,Yucatán,Mama,Rural,30,17,0,0
31047,31,Sur,Yucatán,Maní,En Transición,60,99,5,0
31048,31,Sur,Yucatán,Maxcanú,Semi-urbano,"2,722","1,415",241,0
31049,31,Sur,Yucatán,Mayapán,Rural,21,34,4,0
31050,31,Sur,Yucatán,Mérida,Semi-metrópoli,"52,082","32,436","12,897","1,424"
31051,31,Sur,Yucatán,Mocochá,Rural,282,134,10,0
31052,31,Sur,Yucatán,Motul,Semi-urbano,"6,428","2,808",690,179
31053,31,Sur,Yucatán,Muna,En Transición,50,156,37,0
31054,31,Sur,Yucatán,Muxupip,Rural,185,107,29,0
31055,31,Sur,Yucatán,Opichén,En Transición,442,179,42,0
31056,31,Sur,Yucatán,Oxkutzcab,Semi-urbano,206,607,67,2
31057,31,Sur,Yucatán,Panabá,En Transición,487,"1,880",106,0
31058,31,Sur,Yucatán,Peto,Semi-urbano,772,"1,045",80,80
31059,31,Sur,Yucatán,Progreso,Urbano,"3,104","5,108",153,4
31060,31,Sur,Yucatán,Quintana Roo,Rural,120,256,12,0
31061,31,Sur,Yucatán,Río Lagartos,Rural,171,695,55,0
31062,31,Sur,Yucatán,Sacalum,Rural,49,76,4,0
31063,31,Sur,Yucatán,Samahil,En Transición,478,194,57,0
31064,31,Sur,Yucatán,Sanahcat,Rural,316,209,4,0
31065,31,Sur,Yucatán,San Felipe,Rural,212,423,25,0
31066,31,Sur,Yucatán,Santa Elena,Rural,20,70,4,0
31067,31,Sur,Yucatán,Seyé,En Transición,640,634,15,0
31068,31,Sur,Yucatán,Sinanché,Rural,"1,518",527,106,10
31069,31,Sur,Yucatán,Sotuta,En Transición,885,752,58,0
31070,31,Sur,Yucatán,Sucilá,Rural,175,488,27,0
31071,31,Sur,Yucatán,Sudzal,Rural,128,236,21,0
31072,31,Sur,Yucatán,Suma,Rural,542,168,37,0
31073,31,Sur,Yucatán,Tahdziú,En Transición,336,302,6,0
31074,31,Sur,Yucatán,Tahmek,Rural,95,334,23,0
31075,31,Sur,Yucatán,Teabo,En Transición,65,151,11,0
31076,31,Sur,Yucatán,Tecoh,Semi-urbano,"1,069","1,208",47,0
31077,31,Sur,Yucatán,Tekal de Venegas,Rural,207,567,41,0
31078,31,Sur,Yucatán,Tekantó,Rural,140,269,13,0
31079,31,Sur,Yucatán,Tekax,Semi-urbano,"1,379","1,073",58,0
31080,31,Sur,Yucatán,Tekit,En Transición,547,460,46,0
31081,31,Sur,Yucatán,Tekom,Rural,104,192,6,0
31082,31,Sur,Yucatán,Telchac Pueblo,Rural,"1,565",539,186,39
31083,31,Sur,Yucatán,Telchac Puerto,Rural,462,193,26,0
31084,31,Sur,Yucatán,Temax,En Transición,"2,368",960,141,37
31085,31,Sur,Yucatán,Temozón,Semi-urbano,"1,097","1,044",56,0
31086,31,Sur,Yucatán,Tepakán,Rural,114,333,15,0
31087,31,Sur,Yucatán,Tetiz,En Transición,416,97,42,0
31088,31,Sur,Yucatán,Teya,Rural,165,275,19,0
31089,31,Sur,Yucatán,Ticul,Semi-urbano,"1,928","1,471",135,3
31090,31,Sur,Yucatán,Timucuy,En Transición,612,547,21,0
31091,31,Sur,Yucatán,Tinum,En Transición,937,"2,172",169,0
31092,31,Sur,Yucatán,Tixcacalcupul,En Transición,148,314,12,0
31093,31,Sur,Yucatán,Tixkokob,Semi-urbano,"3,393","1,586",405,40
31094,31,Sur,Yucatán,Tixmehuac,En Transición,13,38,1,0
31095,31,Sur,Yucatán,Tixpéhual,En Transición,317,213,48,0
31096,31,Sur,Yucatán,Tizimín,Urbano,"2,961","5,790",517,36
31097,31,Sur,Yucatán,Tunkás,Rural,424,"1,730",178,0
31098,31,Sur,Yucatán,Tzucacab,Semi-urbano,"1,193","1,320",48,88
31099,31,Sur,Yucatán,Uayma,Rural,132,242,13,0
31100,31,Sur,Yucatán,Ucú,Rural,384,140,36,0
31101,31,Sur,Yucatán,Umán,Urbano,"1,213","2,803","1,480",4
31102,31,Sur,Yucatán,Valladolid,Urbano,"5,382","6,578",539,16
31103,31,Sur,Yucatán,Xocchel,Rural,118,338,12,2
31104,31,Sur,Yucatán,Yaxcabá,Semi-urbano,"1,195","1,003",34,0
31105,31,Sur,Yucatán,Yaxkukul,Rural,235,106,30,0
31106,31,Sur,Yucatán,Yobaín,Rural,521,198,22,0
32001,32,Occidente y Bajío,Zacatecas,Apozol,En Transición,26,9,0,0
32002,32,Occidente y Bajío,Zacatecas,Apulco,Rural,825,"1,209",66,0
32003,32,Occidente y Bajío,Zacatecas,Atolinga,Rural,160,59,2,0
32004,32,Occidente y Bajío,Zacatecas,Benito Juárez,Rural,396,185,29,0
32005,32,Occidente y Bajío,Zacatecas,Calera,Semi-urbano,"5,308","2,905",488,2
32006,32,Occidente y Bajío,Zacatecas,Cañitas de Felipe Pescador,En Transición,225,39,14,0
32007,32,Occidente y Bajío,Zacatecas,Concepción del Oro,En Transición,47,52,4,5
32008,32,Occidente y Bajío,Zacatecas,Cuauhtémoc,En Transición,393,343,38,0
32009,32,Occidente y Bajío,Zacatecas,Chalchihuites,En Transición,599,"3,647",732,0
32010,32,Occidente y Bajío,Zacatecas,Fresnillo,Urbano,"33,473","13,141","2,453",225
32011,32,Occidente y Bajío,Zacatecas,Trinidad García de la Cadena,Rural,510,"2,428",3,0
32012,32,Occidente y Bajío,Zacatecas,Genaro Codina,En Transición,45,34,5,0
32013,32,Occidente y Bajío,Zacatecas,General Enrique Estrada,En Transición,429,178,53,1
32014,32,Occidente y Bajío,Zacatecas,General Francisco R. Murguía,Semi-urbano,"4,355","3,031",543,33
32015,32,Occidente y Bajío,Zacatecas,"Plateado de Joaquín Amaro, El",Rural,0,10,0,0
32016,32,Occidente y Bajío,Zacatecas,General Pánfilo Natera,Semi-urbano,858,355,42,0
32017,32,Occidente y Bajío,Zacatecas,Guadalupe,Urbano,"20,664","12,263","1,429",205
32018,32,Occidente y Bajío,Zacatecas,Huanusco,Rural,76,3,12,0
32019,32,Occidente y Bajío,Zacatecas,Jalpa,Semi-urbano,530,245,14,0
32020,32,Occidente y Bajío,Zacatecas,Jerez,Urbano,"9,916","3,970","1,019",44
32021,32,Occidente y Bajío,Zacatecas,Jiménez del Teul,Rural,5,2,0,0
32022,32,Occidente y Bajío,Zacatecas,Juan Aldama,Semi-urbano,697,"1,105",36,2
32023,32,Occidente y Bajío,Zacatecas,Juchipila,En Transición,42,20,5,0
32024,32,Occidente y Bajío,Zacatecas,Loreto,Urbano,"3,325",878,164,4
32025,32,Occidente y Bajío,Zacatecas,Luis Moya,En Transición,784,364,17,0
32026,32,Occidente y Bajío,Zacatecas,Mazapil,Semi-urbano,55,35,4,0
32027,32,Occidente y Bajío,Zacatecas,Melchor Ocampo,Rural,0,0,1,0
32028,32,Occidente y Bajío,Zacatecas,Mezquital del Oro,Rural,90,103,4,0
32029,32,Occidente y Bajío,Zacatecas,Miguel Auza,Semi-urbano,781,203,3,0
32030,32,Occidente y Bajío,Zacatecas,Momax,Rural,301,103,18,0
32031,32,Occidente y Bajío,Zacatecas,Monte Escobedo,En Transición,670,323,31,0
32032,32,Occidente y Bajío,Zacatecas,Morelos,En Transición,515,476,28,0
32033,32,Occidente y Bajío,Zacatecas,Moyahua de Estrada,Rural,202,117,7,0
32034,32,Occidente y Bajío,Zacatecas,Nochistlán de Mejía,Semi-urbano,"10,356","5,472","2,003",42
32035,32,Occidente y Bajío,Zacatecas,Noria de Ángeles,Semi-urbano,806,223,33,0
32036,32,Occidente y Bajío,Zacatecas,Ojocaliente,Semi-urbano,"4,263","2,615",292,17
32037,32,Occidente y Bajío,Zacatecas,Pánuco,Semi-urbano,625,501,18,0
32038,32,Occidente y Bajío,Zacatecas,Pinos,Urbano,"2,004",787,288,0
32039,32,Occidente y Bajío,Zacatecas,Río Grande,Urbano,"19,623","8,821","1,654",187
32040,32,Occidente y Bajío,Zacatecas,Sain Alto,Semi-urbano,"6,627","5,069","1,253",53
32041,32,Occidente y Bajío,Zacatecas,"Salvador, El",Rural,2,9,0,0
32042,32,Occidente y Bajío,Zacatecas,Sombrerete,Urbano,"10,063","5,516",898,8
32043,32,Occidente y Bajío,Zacatecas,Susticacán,Rural,46,15,0,0
32044,32,Occidente y Bajío,Zacatecas,Tabasco,Semi-urbano,38,14,0,0
32045,32,Occidente y Bajío,Zacatecas,Tepechitlán,En Transición,575,449,35,0
32046,32,Occidente y Bajío,Zacatecas,Tepetongo,En Transición,640,308,36,0
32047,32,Occidente y Bajío,Zacatecas,Teul de González Ortega,En Transición,"1,553",625,229,0
32048,32,Occidente y Bajío,Zacatecas,Tlaltenango de Sánchez Román,Semi-urbano,"5,266","2,850",620,3
32049,32,Occidente y Bajío,Zacatecas,Valparaíso,Semi-urbano,757,585,165,0
32050,32,Occidente y Bajío,Zacatecas,Vetagrande,En Transición,375,259,13,0
32051,32,Occidente y Bajío,Zacatecas,Villa de Cos,Semi-urbano,486,289,27,0
32052,32,Occidente y Bajío,Zacatecas,Villa García,Semi-urbano,351,141,22,0
32053,32,Occidente y Bajío,Zacatecas,Villa González Ortega,En Transición,249,53,20,0
32054,32,Occidente y Bajío,Zacatecas,Villa Hidalgo,Semi-urbano,604,202,15,0
32055,32,Occidente y Bajío,Zacatecas,Villanueva,Semi-urbano,618,230,49,1
32056,32,Occidente y Bajío,Zacatecas,Zacatecas,Urbano,"12,806","12,293","1,072",187
32057,32,Occidente y Bajío,Zacatecas,Trancoso,Semi-urbano,470,315,57,0
32058,32,Occidente y Bajío,Zacatecas,Santa María de la Paz,Rural,153,76,28,0
99999,99,Sin identificar,Sin identificar,Sin identificar,Sin identificar,"29,301","47,135","1,189",0
